filmeId,nota_media,Horror,Crime,Children,Thriller,Film-Noir,Documentary,Fantasy,Mystery,Comedy,Drama,Musical,Adventure,Romance,War,Animation,IMAX,Action,Western,Sci-Fi,class
2424,3.12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
2851,3.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
3024,2.642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3210,3.4761904761904763,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
3949,3.921875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4518,3.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
5048,2.333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
5181,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
5746,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
5764,4.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
5919,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
6238,2.833333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
6835,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
7899,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
7991,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
26409,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
70946,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
72378,2.619047619047619,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
21,3.49438202247191,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
32,3.983050847457627,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
45,3.3125,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
52,3.4642857142857144,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
58,4.027027027027027,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
106,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
125,3.583333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
126,2.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
162,4.205882352941177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
171,3.8333333333333335,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
176,4.307692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
190,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
215,4.041666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
222,3.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
232,3.8928571428571432,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
247,3.928571428571429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
265,3.9393939393939386,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4
319,3.6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
342,3.272727272727273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
345,3.5972222222222223,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
348,3.583333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
351,3.1764705882352944,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
357,3.5194174757281558,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
368,3.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4
417,3.692307692307693,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
450,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
475,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
492,3.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
509,3.540983606557377,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
538,3.583333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
539,3.471698113207548,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
588,3.792349726775957,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4
595,3.7705479452054793,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,4
599,3.8181818181818175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
708,3.3879310344827585,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
759,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
800,4.157894736842104,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4
892,3.5384615384615383,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
898,4.310344827586206,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
899,4.074468085106384,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4
902,3.8472222222222223,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
904,4.261904761904762,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
908,4.1842105263157885,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4
910,4.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
912,4.24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
920,3.644444444444445,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
930,4.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
937,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
1046,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
1057,3.466666666666667,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4
1077,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1079,3.9225352112676055,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1084,4.071428571428571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1086,4.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1094,3.4404761904761907,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
1103,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1179,3.6296296296296298,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1183,3.7111111111111112,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
1188,3.6590909090909087,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
1199,4.177966101694915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
1203,4.149122807017544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1211,3.8846153846153846,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4
1225,4.1842105263157885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1250,4.122222222222222,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4
1259,4.0054945054945055,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
1266,4.111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
1279,4.125,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
1283,4.2105263157894735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
1288,4.0151515151515165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1304,3.943548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
1391,3.0930232558139537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4
1449,3.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1466,3.740384615384616,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1597,2.9418604651162785,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4
1641,3.758928571428572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
1719,4.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1733,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
1734,4.055555555555555,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
1834,4.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
1860,2.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1883,3.270833333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
1885,3.125,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
1892,3.28125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1895,3.333333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
1907,3.566666666666667,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,4
1914,3.388888888888889,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
1916,3.4166666666666665,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
1923,3.676190476190476,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
1947,3.602941176470588,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4
1966,3.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1968,3.778761061946904,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2019,4.1875,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4
2076,3.945652173913044,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
2109,3.3703703703703702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2145,3.2424242424242418,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
2150,3.8928571428571432,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
2186,3.98,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2203,4.142857142857143,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2204,3.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2282,3.4166666666666665,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2324,4.1477272727272725,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4
2336,3.6739130434782608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2351,4.285714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2359,3.6730769230769234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2390,3.928571428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2467,3.75,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
2583,3.875,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2599,3.6607142857142856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2683,3.1983471074380163,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
2712,3.4622641509433967,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
2762,3.8938547486033523,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
2763,3.6458333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
2770,2.960526315789473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2791,3.85632183908046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2843,3.9444444444444446,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
2874,3.6666666666666665,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4
2921,4.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2926,3.3181818181818183,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
2973,3.9166666666666665,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3044,3.7692307692307687,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
3060,3.8666666666666663,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4
3079,3.083333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
3083,4.157894736842104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3160,3.7115384615384617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3175,3.58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4
3204,3.6875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
3255,3.466666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3317,3.6590909090909087,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3358,3.85,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,4
3365,4.071428571428571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
3408,3.5285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3481,3.6666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
3508,4.25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,4
3538,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3591,2.7333333333333334,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3788,3.6666666666666665,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
3851,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3897,3.867469879518072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3911,3.6886792452830175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3967,3.8513513513513513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3996,3.836363636363637,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
4002,3.851851851851852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
4014,3.5212765957446814,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
4020,2.9230769230769242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4021,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4027,3.808510638297872,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
4029,3.875,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
4033,3.9230769230769234,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
4034,3.9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4074,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4121,3.125,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4
4144,4.214285714285714,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
4166,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
4226,4.122641509433962,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4239,3.813725490196078,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4246,3.623076923076924,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
4252,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4260,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4273,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4308,3.590909090909092,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4
4347,3.8333333333333335,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
4381,3.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
4641,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
4741,3.7142857142857135,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
4765,4.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4881,3.7352941176470575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4896,3.7616822429906542,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
4902,3.35,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4
4967,4.1923076923076925,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
34,3.65234375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
36,3.835820895522388,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
39,3.293269230769232,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
150,3.845771144278607,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4
153,2.916058394160584,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
253,3.458715596330275,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
261,3.8809523809523814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
266,3.397058823529412,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4
290,4.035714285714286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
300,3.5185185185185186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
344,3.040372670807453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
364,3.94186046511628,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,4
380,3.497191011235955,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,4
410,3.1011904761904763,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
474,3.6928571428571435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
515,3.6041666666666665,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
531,3.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
534,3.6071428571428568,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
589,3.9709821428571432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
594,3.616883116883117,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,4
597,3.4851851851851854,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
2,3.4318181818181817,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
4,2.357142857142857,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
5,3.071428571428572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
7,3.185185185185185,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
8,2.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
10,3.496212121212121,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
11,3.6714285714285713,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
13,3.125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
15,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4
16,3.9268292682926833,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
17,3.7761194029850738,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
19,2.727272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
22,3.2222222222222223,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
24,3.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
25,3.625,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
26,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
27,3.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
41,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
43,3.1875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
46,3.066666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
54,2.333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
60,3.2352941176470584,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
61,3.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
62,3.70625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
65,2.532258064516129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
66,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
76,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
79,2.764705882352941,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
86,3.966666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4
87,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
88,3.15625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
89,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
92,2.625,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
93,2.833333333333333,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
95,3.023809523809524,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
100,2.7857142857142856,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
102,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
104,3.4393939393939394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
105,3.282608695652174,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
112,3.5434782608695654,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
113,3.333333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
135,2.9516129032258065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
140,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
141,3.494186046511628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
145,3.2450980392156863,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4
146,3.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
158,2.806451612903226,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
159,2.8928571428571432,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
160,2.8771929824561404,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4
161,3.6359223300970873,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
165,3.555555555555556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
168,3.083333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4
170,3.2285714285714286,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
174,2.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
177,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
179,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
180,3.4027777777777777,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
181,2.264705882352941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
185,3.040178571428572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
186,2.8229166666666665,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
189,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
191,2.4166666666666665,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
195,3.1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
196,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
201,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
204,2.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
205,3.1666666666666665,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
207,3.4285714285714284,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
208,2.9130434782608696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4
209,3.1666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
210,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
212,3.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
